"","fecha","estacion","pm25","lat","lon"
"807",2024-05-14,"06_037_9035",6.7458335,34.725389,-118.178601
"808",2024-05-15,"06_037_1103",8.626389,34.06659,-118.22688
"809",2024-05-15,"06_037_1201",8.8,34.19925,-118.53276
"810",2024-05-15,"06_037_1302",5.23055566666667,33.901389,-118.205
"811",2024-05-15,"06_037_1602",5.9,34.01029,-118.0685
"812",2024-05-15,"06_037_2005",8,34.1326,-118.1272
"813",2024-05-15,"06_037_4008",5.18472233333333,33.859662,-118.200707
"814",2024-05-15,"06_037_4009",3.4208335,33.793713,-118.171019
"815",2024-05-15,"06_037_9035",5.9291665,34.725389,-118.178601
"816",2024-05-16,"06_037_1103",8.39166666666667,34.06659,-118.22688
"817",2024-05-16,"06_037_1302",4.70555566666667,33.901389,-118.205
"818",2024-05-16,"06_037_4008",5.6875,33.859662,-118.200707
"819",2024-05-16,"06_037_4009",3.60625,33.793713,-118.171019
"820",2024-05-16,"06_037_9035",6.5208335,34.725389,-118.178601
"821",2024-05-17,"06_037_1103",8.161111,34.06659,-118.22688
"822",2024-05-17,"06_037_1302",4.47424233333333,33.901389,-118.205
"823",2024-05-17,"06_037_4008",5.75277766666667,33.859662,-118.200707
"824",2024-05-17,"06_037_4009",3.3020835,33.793713,-118.171019
"825",2024-05-17,"06_037_9035",7.5416665,34.725389,-118.178601
"826",2024-05-18,"06_037_1103",7.52291675,34.06659,-118.22688
"827",2024-05-18,"06_037_1201",6.7,34.19925,-118.53276
"828",2024-05-18,"06_037_1302",6.461111,33.901389,-118.205
"829",2024-05-18,"06_037_1602",6.5,34.01029,-118.0685
"830",2024-05-18,"06_037_2005",6.6,34.1326,-118.1272
"831",2024-05-18,"06_037_4008",5.50555566666667,33.859662,-118.200707
"832",2024-05-18,"06_037_4009",4.30277766666667,33.793713,-118.171019
"833",2024-05-18,"06_037_9035",5.8375,34.725389,-118.178601
"834",2024-05-19,"06_037_1103",8.01527766666667,34.06659,-118.22688
"835",2024-05-19,"06_037_1302",5.11527766666667,33.901389,-118.205
"836",2024-05-19,"06_037_4008",5.48194433333333,33.859662,-118.200707
"837",2024-05-19,"06_037_4009",4.3020835,33.793713,-118.171019
"838",2024-05-19,"06_037_9035",7.0416665,34.725389,-118.178601
"839",2024-05-20,"06_037_1103",7.81666666666667,34.06659,-118.22688
"840",2024-05-20,"06_037_1302",6.651389,33.901389,-118.205
"841",2024-05-20,"06_037_4008",7.74305566666667,33.859662,-118.200707
"842",2024-05-20,"06_037_4009",5.5125,33.793713,-118.171019
"843",2024-05-20,"06_037_9035",6.9083335,34.725389,-118.178601
"844",2024-05-21,"06_037_1103",12.461111,34.06659,-118.22688
"845",2024-05-21,"06_037_1201",11.7,34.19925,-118.53276
"846",2024-05-21,"06_037_1302",11.4666666666667,33.901389,-118.205
"847",2024-05-21,"06_037_1602",12.2,34.01029,-118.0685
"848",2024-05-21,"06_037_2005",12.2,34.1326,-118.1272
"849",2024-05-21,"06_037_4008",12.4791666666667,33.859662,-118.200707
"850",2024-05-21,"06_037_4009",8.5,33.793713,-118.171019
"851",2024-05-21,"06_037_9035",7.4083335,34.725389,-118.178601
"852",2024-05-22,"06_037_1103",17.3930556666667,34.06659,-118.22688
"853",2024-05-22,"06_037_1302",14.001389,33.901389,-118.205
"854",2024-05-22,"06_037_4008",12.9472223333333,33.859662,-118.200707
"855",2024-05-22,"06_037_4009",10.5208335,33.793713,-118.171019
"856",2024-05-22,"06_037_9035",7.021739,34.725389,-118.178601
"857",2024-05-23,"06_037_1103",11.7097223333333,34.06659,-118.22688
"858",2024-05-23,"06_037_1302",9.15416666666667,33.901389,-118.205
"859",2024-05-23,"06_037_4008",9.54305566666667,33.859662,-118.200707
"860",2024-05-23,"06_037_4009",7.8125,33.793713,-118.171019
"861",2024-05-23,"06_037_9035",9.6125,34.725389,-118.178601
"862",2024-05-24,"06_037_1103",13.49375,34.06659,-118.22688
"863",2024-05-24,"06_037_1201",9.7,34.19925,-118.53276
"864",2024-05-24,"06_037_1302",11.0152776666667,33.901389,-118.205
"865",2024-05-24,"06_037_1602",11.1,34.01029,-118.0685
"866",2024-05-24,"06_037_2005",10.4,34.1326,-118.1272
"867",2024-05-24,"06_037_4008",12.3194443333333,33.859662,-118.200707
"868",2024-05-24,"06_037_4009",8.861111,33.793713,-118.171019
"869",2024-05-24,"06_037_9035",13.225,34.725389,-118.178601
"870",2024-05-25,"06_037_1103",6.72916666666667,34.06659,-118.22688
"871",2024-05-25,"06_037_1302",4.47222233333333,33.901389,-118.205
"872",2024-05-25,"06_037_4008",4.64444433333333,33.859662,-118.200707
"873",2024-05-25,"06_037_4009",3.43125,33.793713,-118.171019
"874",2024-05-25,"06_037_9035",5.3375,34.725389,-118.178601
"875",2024-05-26,"06_037_1103",7.98333333333333,34.06659,-118.22688
"876",2024-05-26,"06_037_1302",4.53055566666667,33.901389,-118.205
"877",2024-05-26,"06_037_4008",5.298611,33.859662,-118.200707
"878",2024-05-26,"06_037_4009",3.44375,33.793713,-118.171019
"879",2024-05-26,"06_037_9035",4.5208335,34.725389,-118.178601
"880",2024-05-27,"06_037_1103",13.6625,34.06659,-118.22688
"881",2024-05-27,"06_037_1201",10.5,34.19925,-118.53276
"882",2024-05-27,"06_037_1302",10.7,33.901389,-118.205
"883",2024-05-27,"06_037_1602",11.8,34.01029,-118.0685
"884",2024-05-27,"06_037_2005",11.7,34.1326,-118.1272
"885",2024-05-27,"06_037_4008",10.1083333333333,33.859662,-118.200707
"886",2024-05-27,"06_037_4009",8.9166665,33.793713,-118.171019
"887",2024-05-27,"06_037_9035",6.9291665,34.725389,-118.178601
"888",2024-05-28,"06_037_1103",16.4194443333333,34.06659,-118.22688
"889",2024-05-28,"06_037_1302",12.6041666666667,33.901389,-118.205
"890",2024-05-28,"06_037_4008",12.088889,33.859662,-118.200707
"891",2024-05-28,"06_037_4009",9.7229165,33.793713,-118.171019
"892",2024-05-28,"06_037_9035",6.8166665,34.725389,-118.178601
"893",2024-05-29,"06_037_1103",12.876389,34.06659,-118.22688
"894",2024-05-29,"06_037_1302",8.30694433333333,33.901389,-118.205
"895",2024-05-29,"06_037_4008",8.461111,33.859662,-118.200707
"896",2024-05-29,"06_037_4009",5.7291665,33.793713,-118.171019
"897",2024-05-29,"06_037_9035",4.7041665,34.725389,-118.178601
"898",2024-05-30,"06_037_1103",17.65,34.06659,-118.22688
"899",2024-05-30,"06_037_1201",12.1,34.19925,-118.53276
"900",2024-05-30,"06_037_1302",11.3541666666667,33.901389,-118.205
"901",2024-05-30,"06_037_1602",11.5,34.01029,-118.0685
"902",2024-05-30,"06_037_2005",13.8,34.1326,-118.1272
"903",2024-05-30,"06_037_4008",10.911111,33.859662,-118.200707
"904",2024-05-30,"06_037_4009",8.52777766666667,33.793713,-118.171019
"905",2024-05-30,"06_037_9035",6.725,34.725389,-118.178601
"906",2024-05-31,"06_037_1103",19.1222223333333,34.06659,-118.22688
"907",2024-05-31,"06_037_1302",11.7375,33.901389,-118.205
"908",2024-05-31,"06_037_4008",9.84166666666667,33.859662,-118.200707
"909",2024-05-31,"06_037_4009",7.0229165,33.793713,-118.171019
"910",2024-05-31,"06_037_9035",7.725,34.725389,-118.178601
"911",2024-06-01,"06_037_1103",12.8972223333333,34.06659,-118.22688
"912",2024-06-01,"06_037_1302",7.78333333333333,33.901389,-118.205
"913",2024-06-01,"06_037_4008",7.80277766666667,33.859662,-118.200707
"914",2024-06-01,"06_037_4009",5.8020835,33.793713,-118.171019
"915",2024-06-01,"06_037_9035",6.2041665,34.725389,-118.178601
"916",2024-06-02,"06_037_1103",8.00555566666667,34.06659,-118.22688
"917",2024-06-02,"06_037_1201",8.6,34.19925,-118.53276
"918",2024-06-02,"06_037_1302",5.93333333333333,33.901389,-118.205
"919",2024-06-02,"06_037_1602",6.4,34.01029,-118.0685
"920",2024-06-02,"06_037_2005",7.5,34.1326,-118.1272
"921",2024-06-02,"06_037_4008",5.54444433333333,33.859662,-118.200707
"922",2024-06-02,"06_037_4009",4.1020835,33.793713,-118.171019
"923",2024-06-02,"06_037_9035",10.5416665,34.725389,-118.178601
"924",2024-06-03,"06_037_1103",11.873611,34.06659,-118.22688
"925",2024-06-03,"06_037_1302",7.338889,33.901389,-118.205
"926",2024-06-03,"06_037_4008",7.9625,33.859662,-118.200707
"927",2024-06-03,"06_037_4009",5.6125,33.793713,-118.171019
"928",2024-06-03,"06_037_9035",6.5208335,34.725389,-118.178601
"929",2024-06-04,"06_037_1103",15.573611,34.06659,-118.22688
"930",2024-06-04,"06_037_1302",8.736111,33.901389,-118.205
"931",2024-06-04,"06_037_4008",8.15416666666667,33.859662,-118.200707
"932",2024-06-04,"06_037_4009",6.0041665,33.793713,-118.171019
"933",2024-06-04,"06_037_9035",4.5208335,34.725389,-118.178601
"934",2024-06-05,"06_037_1103",19.24791675,34.06659,-118.22688
"935",2024-06-05,"06_037_1201",14,34.19925,-118.53276
"936",2024-06-05,"06_037_1302",13.2125,33.901389,-118.205
"937",2024-06-05,"06_037_1602",11.2,34.01029,-118.0685
"938",2024-06-05,"06_037_2005",14.8,34.1326,-118.1272
"939",2024-06-05,"06_037_4008",11.0458333333333,33.859662,-118.200707
"940",2024-06-05,"06_037_4009",6.6375,33.793713,-118.171019
"941",2024-06-05,"06_037_9035",5.5108695,34.725389,-118.178601
"942",2024-06-06,"06_037_1103",16.5930556666667,34.06659,-118.22688
"943",2024-06-06,"06_037_1302",11.8458335,33.901389,-118.205
"944",2024-06-06,"06_037_4008",13.873611,33.859662,-118.200707
"945",2024-06-06,"06_037_4009",8.7261905,33.793713,-118.171019
"946",2024-06-06,"06_037_9035",7.8166665,34.725389,-118.178601
"947",2024-06-07,"06_037_1103",9.48253966666667,34.06659,-118.22688
"948",2024-06-07,"06_037_1302",3.5104165,33.901389,-118.205
"949",2024-06-07,"06_037_4008",4.52222233333333,33.859662,-118.200707
"950",2024-06-07,"06_037_4009",3.3104165,33.793713,-118.171019
"951",2024-06-07,"06_037_9035",7.9083335,34.725389,-118.178601
"952",2024-06-08,"06_037_1103",7.79305566666667,34.06659,-118.22688
"953",2024-06-08,"06_037_1201",6.4,34.19925,-118.53276
"954",2024-06-08,"06_037_1302",1.5229165,33.901389,-118.205
"955",2024-06-08,"06_037_1602",4.2,34.01029,-118.0685
"956",2024-06-08,"06_037_4008",2.898611,33.859662,-118.200707
"957",2024-06-08,"06_037_4009",1.4333335,33.793713,-118.171019
"958",2024-06-08,"06_037_9035",5.7041665,34.725389,-118.178601
"959",2024-06-09,"06_037_1103",6.15972233333333,34.06659,-118.22688
"960",2024-06-09,"06_037_1302",2.2291665,33.901389,-118.205
"961",2024-06-09,"06_037_4008",3.298611,33.859662,-118.200707
"962",2024-06-09,"06_037_4009",2.0020835,33.793713,-118.171019
"963",2024-06-09,"06_037_9035",3.225,34.725389,-118.178601
"964",2024-06-10,"06_037_1103",11.861111,34.06659,-118.22688
"965",2024-06-10,"06_037_1302",9.925,33.901389,-118.205
"966",2024-06-10,"06_037_4008",10.2875,33.859662,-118.200707
"967",2024-06-10,"06_037_4009",7.625,33.793713,-118.171019
"968",2024-06-10,"06_037_9035",4.1333335,34.725389,-118.178601
"969",2024-06-11,"06_037_1103",15.109375,34.06659,-118.22688
"970",2024-06-11,"06_037_1201",11,34.19925,-118.53276
"971",2024-06-11,"06_037_1302",11.3,33.901389,-118.205
"972",2024-06-11,"06_037_1602",11.7,34.01029,-118.0685
"973",2024-06-11,"06_037_2005",14.3,34.1326,-118.1272
"974",2024-06-11,"06_037_4008",10.8097223333333,33.859662,-118.200707
"975",2024-06-11,"06_037_4009",6.53055566666667,33.793713,-118.171019
"976",2024-06-11,"06_037_9035",6.1125,34.725389,-118.178601
"977",2024-06-12,"06_037_1103",9.623611,34.06659,-118.22688
"978",2024-06-12,"06_037_1302",4.0354165,33.901389,-118.205
"979",2024-06-12,"06_037_4008",4.81944433333333,33.859662,-118.200707
"980",2024-06-12,"06_037_4009",3.025,33.793713,-118.171019
"981",2024-06-12,"06_037_9035",7.2086955,34.725389,-118.178601
"982",2024-06-13,"06_037_1103",11.111111,34.06659,-118.22688
"983",2024-06-13,"06_037_1302",7.95972233333333,33.901389,-118.205
"984",2024-06-13,"06_037_4008",8.9375,33.859662,-118.200707
"985",2024-06-13,"06_037_4009",5.2270835,33.793713,-118.171019
"986",2024-06-13,"06_037_9035",2.4083335,34.725389,-118.178601
"987",2024-06-14,"06_037_1103",12.661111,34.06659,-118.22688
"988",2024-06-14,"06_037_1201",9.7,34.19925,-118.53276
"989",2024-06-14,"06_037_1302",8.91805566666667,33.901389,-118.205
"990",2024-06-14,"06_037_1602",9.2,34.01029,-118.0685
"991",2024-06-14,"06_037_2005",9.9,34.1326,-118.1272
"992",2024-06-14,"06_037_4008",8.75,33.859662,-118.200707
"993",2024-06-14,"06_037_4009",7.8395835,33.793713,-118.171019
"994",2024-06-14,"06_037_9035",5.3166665,34.725389,-118.178601
"995",2024-06-15,"06_037_1103",19.05,34.06659,-118.22688
"996",2024-06-15,"06_037_1302",13.3319443333333,33.901389,-118.205
"997",2024-06-15,"06_037_4008",14.8430556666667,33.859662,-118.200707
"998",2024-06-15,"06_037_4009",11.9104165,33.793713,-118.171019
"999",2024-06-15,"06_037_9035",6.4083335,34.725389,-118.178601
"1000",2024-06-16,"06_037_1103",19.1722223333333,34.06659,-118.22688
"1001",2024-06-16,"06_037_1302",14.6222223333333,33.901389,-118.205
"1002",2024-06-16,"06_037_4008",15.4666666666667,33.859662,-118.200707
"1003",2024-06-16,"06_037_4009",13.4270835,33.793713,-118.171019
"1004",2024-06-16,"06_037_9035",6.6333335,34.725389,-118.178601
"1005",2024-06-17,"06_037_1103",18.921875,34.06659,-118.22688
"1006",2024-06-17,"06_037_1201",16.1,34.19925,-118.53276
"1007",2024-06-17,"06_037_1302",16.1916666666667,33.901389,-118.205
"1008",2024-06-17,"06_037_1602",17.1,34.01029,-118.0685
"1009",2024-06-17,"06_037_2005",18,34.1326,-118.1272
"1010",2024-06-17,"06_037_4008",16.4444443333333,33.859662,-118.200707
"1011",2024-06-17,"06_037_4009",14.6680556666667,33.793713,-118.171019
"1012",2024-06-17,"06_037_9035",9.2458335,34.725389,-118.178601
"1013",2024-06-18,"06_037_1103",18.3847223333333,34.06659,-118.22688
"1014",2024-06-18,"06_037_1302",14.9125,33.901389,-118.205
"1015",2024-06-18,"06_037_4008",15.211111,33.859662,-118.200707
"1016",2024-06-18,"06_037_4009",12.7333335,33.793713,-118.171019
"1017",2024-06-18,"06_037_9035",6.928261,34.725389,-118.178601
"1018",2024-06-19,"06_037_1103",17.1194443333333,34.06659,-118.22688
"1019",2024-06-19,"06_037_1302",11.9791666666667,33.901389,-118.205
"1020",2024-06-19,"06_037_4008",13.223611,33.859662,-118.200707
"1021",2024-06-19,"06_037_4009",11.3395835,33.793713,-118.171019
"1022",2024-06-19,"06_037_9035",7.9291665,34.725389,-118.178601
"1023",2024-06-20,"06_037_1103",15.3680556666667,34.06659,-118.22688
"1024",2024-06-20,"06_037_1201",12.7,34.19925,-118.53276
"1025",2024-06-20,"06_037_1302",12.7722223333333,33.901389,-118.205
"1026",2024-06-20,"06_037_1602",14.4,34.01029,-118.0685
"1027",2024-06-20,"06_037_2005",13.7,34.1326,-118.1272
"1028",2024-06-20,"06_037_4008",13.3277776666667,33.859662,-118.200707
"1029",2024-06-20,"06_037_4009",11.6458335,33.793713,-118.171019
"1030",2024-06-20,"06_037_9035",6.5208335,34.725389,-118.178601
"1031",2024-06-21,"06_037_1103",14.7277776666667,34.06659,-118.22688
"1032",2024-06-21,"06_037_1302",10.7727273333333,33.901389,-118.205
"1033",2024-06-21,"06_037_4008",12.2833333333333,33.859662,-118.200707
"1034",2024-06-21,"06_037_4009",10.3020835,33.793713,-118.171019
"1035",2024-06-21,"06_037_9035",7.8166665,34.725389,-118.178601
"1036",2024-06-22,"06_037_1103",17.9402776666667,34.06659,-118.22688
"1037",2024-06-22,"06_037_1302",13.4291666666667,33.901389,-118.205
"1038",2024-06-22,"06_037_4008",13.2833333333333,33.859662,-118.200707
"1039",2024-06-22,"06_037_4009",11.4083335,33.793713,-118.171019
"1040",2024-06-22,"06_037_9035",5.6333335,34.725389,-118.178601
"1041",2024-06-23,"06_037_1103",11.90104175,34.06659,-118.22688
"1042",2024-06-23,"06_037_1201",8.1,34.19925,-118.53276
"1043",2024-06-23,"06_037_1302",7.536111,33.901389,-118.205
"1044",2024-06-23,"06_037_1602",10.6,34.01029,-118.0685
"1045",2024-06-23,"06_037_2005",10.8,34.1326,-118.1272
"1046",2024-06-23,"06_037_4008",7.73333333333333,33.859662,-118.200707
"1047",2024-06-23,"06_037_4009",9.47916666666667,33.793713,-118.171019
"1048",2024-06-23,"06_037_9035",1.8375,34.725389,-118.178601
"1049",2024-06-24,"06_037_1103",10.4722223333333,34.06659,-118.22688
"1050",2024-06-24,"06_037_1302",7.31944433333333,33.901389,-118.205
"1051",2024-06-24,"06_037_4008",8.298611,33.859662,-118.200707
"1052",2024-06-24,"06_037_4009",5.7395835,33.793713,-118.171019
"1053",2024-06-24,"06_037_9035",4.3375,34.725389,-118.178601
"1054",2024-06-25,"06_037_1103",14.011111,34.06659,-118.22688
"1055",2024-06-25,"06_037_1302",11.211111,33.901389,-118.205
"1056",2024-06-25,"06_037_4008",12.4430556666667,33.859662,-118.200707
"1057",2024-06-25,"06_037_4009",8.4458335,33.793713,-118.171019
"1058",2024-06-25,"06_037_9035",6.4083335,34.725389,-118.178601
"1059",2024-06-26,"06_037_1103",14.0166666666667,34.06659,-118.22688
"1060",2024-06-26,"06_037_1201",11.9,34.19925,-118.53276
"1061",2024-06-26,"06_037_1302",11.8555556666667,33.901389,-118.205
"1062",2024-06-26,"06_037_1602",13.9,34.01029,-118.0685
"1063",2024-06-26,"06_037_2005",13.2,34.1326,-118.1272
"1064",2024-06-26,"06_037_4008",12.7791666666667,33.859662,-118.200707
"1065",2024-06-26,"06_037_4009",9.4229165,33.793713,-118.171019
"1066",2024-06-26,"06_037_9035",8.1125,34.725389,-118.178601
"1067",2024-06-27,"06_037_1103",12.3458333333333,34.06659,-118.22688
"1068",2024-06-27,"06_037_1302",9.18333333333333,33.901389,-118.205
"1069",2024-06-27,"06_037_4008",9.27916666666667,33.859662,-118.200707
"1070",2024-06-27,"06_037_4009",8.0458335,33.793713,-118.171019
"1071",2024-06-27,"06_037_9035",5.9083335,34.725389,-118.178601
"1072",2024-06-28,"06_037_1103",13.8458333333333,34.06659,-118.22688
"1073",2024-06-28,"06_037_1302",10.2652173333333,33.901389,-118.205
"1074",2024-06-28,"06_037_4008",10.5069443333333,33.859662,-118.200707
"1075",2024-06-28,"06_037_4009",8.3416665,33.793713,-118.171019
"1076",2024-06-28,"06_037_9035",6.9083335,34.725389,-118.178601
"1077",2024-06-29,"06_037_1103",14.965625,34.06659,-118.22688
"1078",2024-06-29,"06_037_1201",9.9,34.19925,-118.53276
"1079",2024-06-29,"06_037_1302",11.2944443333333,33.901389,-118.205
"1080",2024-06-29,"06_037_1602",13.2,34.01029,-118.0685
"1081",2024-06-29,"06_037_2005",12.3,34.1326,-118.1272
"1082",2024-06-29,"06_037_4008",11.4652776666667,33.859662,-118.200707
"1083",2024-06-29,"06_037_4009",10.6625,33.793713,-118.171019
"1084",2024-06-29,"06_037_9035",5.2458335,34.725389,-118.178601
"1085",2024-06-30,"06_037_1103",15.2194443333333,34.06659,-118.22688
"1086",2024-06-30,"06_037_1302",13.175,33.901389,-118.205
"1087",2024-06-30,"06_037_4008",13.1,33.859662,-118.200707
"1088",2024-06-30,"06_037_4009",14.9229165,33.793713,-118.171019
"1089",2024-06-30,"06_037_9035",6.4083335,34.725389,-118.178601
"1090",2024-07-01,"06_037_1103",13.0597223333333,34.06659,-118.22688
"1091",2024-07-01,"06_037_1302",8.80277766666667,33.901389,-118.205
"1092",2024-07-01,"06_037_4008",9.148611,33.859662,-118.200707
"1093",2024-07-01,"06_037_4009",7.1479165,33.793713,-118.171019
"1094",2024-07-01,"06_037_9035",6.725,34.725389,-118.178601
"1095",2024-07-02,"06_037_1103",15.6375,34.06659,-118.22688
"1096",2024-07-02,"06_037_1201",11.2,34.19925,-118.53276
"1097",2024-07-02,"06_037_1302",11.2166666666667,33.901389,-118.205
"1098",2024-07-02,"06_037_1602",12,34.01029,-118.0685
"1099",2024-07-02,"06_037_2005",13.2,34.1326,-118.1272
"1100",2024-07-02,"06_037_4008",11.023611,33.859662,-118.200707
"1101",2024-07-02,"06_037_4009",7.9416665,33.793713,-118.171019
"1102",2024-07-02,"06_037_9035",11.5208335,34.725389,-118.178601
"1103",2024-07-03,"06_037_1103",12.0180556666667,34.06659,-118.22688
"1104",2024-07-03,"06_037_1302",11.138889,33.901389,-118.205
"1105",2024-07-03,"06_037_4008",11.311111,33.859662,-118.200707
"1106",2024-07-03,"06_037_4009",12.6416665,33.793713,-118.171019
"1107",2024-07-03,"06_037_9035",7.345652,34.725389,-118.178601
"1108",2024-07-04,"06_037_1103",42.2833333333333,34.06659,-118.22688
"1109",2024-07-04,"06_037_1302",42.9819443333333,33.901389,-118.205
"1110",2024-07-04,"06_037_4008",16.651389,33.859662,-118.200707
"1111",2024-07-04,"06_037_4009",25.5354165,33.793713,-118.171019
"1112",2024-07-04,"06_037_9035",8.6125,34.725389,-118.178601
"1113",2024-07-05,"06_037_1103",58.89270825,34.06659,-118.22688
"1114",2024-07-05,"06_037_1201",38.5,34.19925,-118.53276
"1115",2024-07-05,"06_037_1302",29.7125,33.901389,-118.205
"1116",2024-07-05,"06_037_1602",68.2,34.01029,-118.0685
"1117",2024-07-05,"06_037_2005",117.2,34.1326,-118.1272
"1118",2024-07-05,"06_037_4008",31.4875,33.859662,-118.200707
"1119",2024-07-05,"06_037_4009",21.776389,33.793713,-118.171019
"1120",2024-07-05,"06_037_9035",8.1333335,34.725389,-118.178601
"1121",2024-07-06,"06_037_1103",14.3652776666667,34.06659,-118.22688
"1122",2024-07-06,"06_037_1302",8.94722233333333,33.901389,-118.205
"1123",2024-07-06,"06_037_4008",9.27222233333333,33.859662,-118.200707
"1124",2024-07-06,"06_037_4009",6.2375,33.793713,-118.171019
"1125",2024-07-06,"06_037_9035",7,34.725389,-118.178601
"1126",2024-07-07,"06_037_1103",11.7125,34.06659,-118.22688
"1127",2024-07-07,"06_037_1302",8.45972233333333,33.901389,-118.205
"1128",2024-07-07,"06_037_4008",8.661111,33.859662,-118.200707
"1129",2024-07-07,"06_037_4009",6.7354165,33.793713,-118.171019
"1130",2024-07-07,"06_037_9035",8.7041665,34.725389,-118.178601
"1131",2024-07-08,"06_037_1103",11.5125,34.06659,-118.22688
"1132",2024-07-08,"06_037_1201",10.7,34.19925,-118.53276
"1133",2024-07-08,"06_037_1302",7.7375,33.901389,-118.205
"1134",2024-07-08,"06_037_1602",11.7,34.01029,-118.0685
"1135",2024-07-08,"06_037_2005",10.9,34.1326,-118.1272
"1136",2024-07-08,"06_037_4008",9.48055566666667,33.859662,-118.200707
"1137",2024-07-08,"06_037_4009",11.3145835,33.793713,-118.171019
"1138",2024-07-08,"06_037_9035",9.8166665,34.725389,-118.178601
"1139",2024-07-09,"06_037_1103",15.1166666666667,34.06659,-118.22688
"1140",2024-07-09,"06_037_1302",14.111111,33.901389,-118.205
"1141",2024-07-09,"06_037_4008",14.9805556666667,33.859662,-118.200707
"1142",2024-07-09,"06_037_4009",11.6229165,33.793713,-118.171019
"1143",2024-07-09,"06_037_9035",11.1125,34.725389,-118.178601
"1144",2024-07-10,"06_037_1103",14.225,34.06659,-118.22688
"1145",2024-07-10,"06_037_1302",10.7819443333333,33.901389,-118.205
"1146",2024-07-10,"06_037_4008",11.623611,33.859662,-118.200707
"1147",2024-07-10,"06_037_4009",10.7125,33.793713,-118.171019
"1148",2024-07-10,"06_037_9035",14.5208335,34.725389,-118.178601
"1149",2024-07-11,"06_037_1103",15.0785715,34.06659,-118.22688
"1150",2024-07-11,"06_037_1201",13.3,34.19925,-118.53276
"1151",2024-07-11,"06_037_1302",11.0819443333333,33.901389,-118.205
"1152",2024-07-11,"06_037_1602",12.2,34.01029,-118.0685
"1153",2024-07-11,"06_037_2005",13.5,34.1326,-118.1272
"1154",2024-07-11,"06_037_4008",11.163889,33.859662,-118.200707
"1155",2024-07-11,"06_037_4009",10.3833333333333,33.793713,-118.171019
"1156",2024-07-11,"06_037_9035",11.2041665,34.725389,-118.178601
"1157",2024-07-12,"06_037_1103",14.675,34.06659,-118.22688
"1158",2024-07-12,"06_037_1302",9.376389,33.901389,-118.205
"1159",2024-07-12,"06_037_4008",10.4291666666667,33.859662,-118.200707
"1160",2024-07-12,"06_037_4009",8.825,33.793713,-118.171019
"1161",2024-07-12,"06_037_9035",11.8375,34.725389,-118.178601
"1162",2024-07-13,"06_037_1103",14.5805556666667,34.06659,-118.22688
"1163",2024-07-13,"06_037_1302",11.2069443333333,33.901389,-118.205
"1164",2024-07-13,"06_037_4008",10.5680556666667,33.859662,-118.200707
"1165",2024-07-13,"06_037_4009",7.0208335,33.793713,-118.171019
"1166",2024-07-13,"06_037_9035",16.9291665,34.725389,-118.178601
"1167",2024-07-14,"06_037_1103",12.1722223333333,34.06659,-118.22688
"1168",2024-07-14,"06_037_1201",9.5,34.19925,-118.53276
"1169",2024-07-14,"06_037_1302",10.626389,33.901389,-118.205
"1170",2024-07-14,"06_037_1602",9.8,34.01029,-118.0685
"1171",2024-07-14,"06_037_2005",11.5,34.1326,-118.1272
"1172",2024-07-14,"06_037_4008",10.3277776666667,33.859662,-118.200707
"1173",2024-07-14,"06_037_4009",10.01875,33.793713,-118.171019
"1174",2024-07-14,"06_037_9035",10.5,34.725389,-118.178601
"1175",2024-07-15,"06_037_1103",10.875,34.06659,-118.22688
"1176",2024-07-15,"06_037_1302",8.088889,33.901389,-118.205
"1177",2024-07-15,"06_037_4008",8.69722233333333,33.859662,-118.200707
"1178",2024-07-15,"06_037_4009",7.7166665,33.793713,-118.171019
"1179",2024-07-15,"06_037_9035",9.1125,34.725389,-118.178601
"1180",2024-07-16,"06_037_1103",8.56944433333333,34.06659,-118.22688
"1181",2024-07-16,"06_037_1302",4.85,33.901389,-118.205
"1182",2024-07-16,"06_037_4008",6.523611,33.859662,-118.200707
"1183",2024-07-16,"06_037_4009",5.5395835,33.793713,-118.171019
"1184",2024-07-16,"06_037_9035",9.7041665,34.725389,-118.178601
"1185",2024-07-17,"06_037_1103",9.35625,34.06659,-118.22688
"1186",2024-07-17,"06_037_1201",8.1,34.19925,-118.53276
"1187",2024-07-17,"06_037_1302",7.5,33.901389,-118.205
"1188",2024-07-17,"06_037_1602",8.1,34.01029,-118.0685
"1189",2024-07-17,"06_037_2005",8.5,34.1326,-118.1272
"1190",2024-07-17,"06_037_4008",6.65833333333333,33.859662,-118.200707
"1191",2024-07-17,"06_037_4009",5.30833333333333,33.793713,-118.171019
"1192",2024-07-17,"06_037_9035",8.125,34.725389,-118.178601
"1193",2024-07-18,"06_037_1103",12.5902776666667,34.06659,-118.22688
"1194",2024-07-18,"06_037_1302",9.8,33.901389,-118.205
"1195",2024-07-18,"06_037_4008",8.69722233333333,33.859662,-118.200707
"1196",2024-07-18,"06_037_4009",7.4166665,33.793713,-118.171019
"1197",2024-07-18,"06_037_9035",3.529412,34.725389,-118.178601
"1198",2024-07-19,"06_037_1103",26.4097223333333,34.06659,-118.22688
"1199",2024-07-19,"06_037_1302",12.2,33.901389,-118.205
"1200",2024-07-19,"06_037_4008",12.9152776666667,33.859662,-118.200707
"1201",2024-07-19,"06_037_4009",12.425,33.793713,-118.171019
"1202",2024-07-19,"06_037_9035",4.5416665,34.725389,-118.178601
